Date,OIL,GOLD,USDIDR,SP500,IHSG,VIX,CPI,BI_rate,US_rate
12/28/2017,59.84000015,1294.099976,13558,2687.540039,6314.045898,10.18000031,3.808798577,4.25,1.3
12/29/2017,60.41999817,1306.300049,13558,2673.610107,6355.653809,11.03999996,3.808798577,4.25,1.3
1/1/2018,60.41999817,1306.300049,13542,2673.610107,6355.653809,11.03999996,3.198347559,4.25,1.41
1/2/2018,60.36999893,1313.699951,13550,2695.810059,6339.237793,9.770000458,3.198347559,4.25,1.41
1/3/2018,61.63000107,1316.199951,13496,2713.060059,6251.479004,9.149999619,3.198347559,4.25,1.41
1/4/2018,62.00999832,1319.400024,13468,2723.98999,6292.320801,9.220000267,3.198347559,4.25,1.41
1/5/2018,61.43999863,1320.300049,13415,2743.149902,6353.737793,9.220000267,3.198347559,4.25,1.41
1/8/2018,61.72999954,1318.599976,13427,2747.709961,6385.403809,9.520000458,3.198347559,4.25,1.41
1/9/2018,62.95999908,1311.699951,13427,2751.290039,6373.144043,10.07999992,3.198347559,4.25,1.41
1/10/2018,63.56999969,1317.400024,13430,2748.22998,6371.173828,9.819999695,3.198347559,4.25,1.41
1/11/2018,63.79999924,1320.599976,13441,2767.560059,6386.338867,9.880000114,3.198347559,4.25,1.41
1/12/2018,64.30000305,1333.400024,13393,2786.23999,6370.064941,10.15999985,3.198347559,4.25,1.41
1/15/2018,64.30000305,1333.400024,13295,2786.23999,6382.194824,10.15999985,3.198347559,4.25,1.41
1/16/2018,63.72999954,1335.400024,13305,2776.419922,6429.691895,11.65999985,3.198347559,4.25,1.41
1/17/2018,63.97000122,1338,13306,2802.560059,6444.518066,11.90999985,3.198347559,4.25,1.41
1/18/2018,63.95000076,1326,13336,2798.030029,6472.666016,12.22000027,3.198347559,4.25,1.41
1/19/2018,63.36999893,1331.900024,13334,2810.300049,6490.895996,11.27000046,3.198347559,4.25,1.41
1/22/2018,63.49000168,1330.900024,13325,2832.969971,6500.528809,11.02999973,3.198347559,4.25,1.41
1/23/2018,64.47000122,1335.699951,13342,2839.129883,6635.333984,11.10000038,3.198347559,4.25,1.41
1/24/2018,65.61000061,1355.900024,13336,2837.540039,6615.492188,11.47000027,3.198347559,4.25,1.41
1/25/2018,65.51000214,1362.400024,13298,2839.25,6615.328125,11.57999992,3.198347559,4.25,1.41
1/26/2018,66.13999939,1351.599976,13299,2872.870117,6660.618164,11.07999992,3.198347559,4.25,1.41
1/29/2018,65.55999756,1351.599976,13296,2853.530029,6680.619141,13.84000015,3.198347559,4.25,1.41
1/30/2018,64.5,1335.400024,13367,2822.429932,6575.492188,14.78999996,3.198347559,4.25,1.41
1/31/2018,64.73000336,1339,13421,2823.810059,6605.630859,13.53999996,3.198347559,4.25,1.41
2/1/2018,65.80000305,1344.300049,13383,2821.97998,6598.458984,13.47000027,3.198347559,4.25,1.42
2/2/2018,65.44999695,1333.699951,13386,2762.129883,6628.819824,17.30999947,3.198347559,4.25,1.42
2/5/2018,64.15000153,1333,13411,2648.939941,6589.674805,37.31999969,3.198347559,4.25,1.42
2/6/2018,63.38999939,1326.099976,13564,2695.139893,6478.542969,29.97999954,3.198347559,4.25,1.42
2/7/2018,61.79000092,1311.599976,13544,2681.659912,6534.869141,27.72999954,3.198347559,4.25,1.42
2/8/2018,61.15000153,1316.900024,13641,2581,6544.633789,33.45999908,3.198347559,4.25,1.42
2/9/2018,59.20000076,1313.099976,13598,2619.550049,6505.522949,29.05999947,3.198347559,4.25,1.42
2/12/2018,59.29000092,1324.199951,13610,2656,6523.454102,25.61000061,3.198347559,4.25,1.42
2/13/2018,59.18999863,1328.099976,13643,2662.939941,6578.178223,24.96999931,3.198347559,4.25,1.42
2/14/2018,60.59999847,1355.5,13640,2698.629883,6594.400879,19.26000023,3.198347559,4.25,1.42
2/15/2018,61.34000015,1352.099976,13622,2731.199951,6591.582031,19.12999916,3.198347559,4.25,1.42
2/16/2018,61.68000031,1353.199951,13552,2732.219971,6591.582031,19.45999908,3.198347559,4.25,1.42
2/19/2018,61.68000031,1353.199951,13552,2732.219971,6689.287109,19.45999908,3.198347559,4.25,1.42
2/20/2018,61.90000153,1328.800049,13554,2716.26001,6662.875977,20.60000038,3.198347559,4.25,1.42
2/21/2018,61.68000031,1330,13608,2701.330078,6643.399902,20.02000046,3.198347559,4.25,1.42
2/22/2018,62.77000046,1330.599976,13612,2703.959961,6593.060059,18.71999931,3.198347559,4.25,1.42
2/23/2018,63.54999924,1328.199951,13676,2747.300049,6619.804199,16.48999977,3.198347559,4.25,1.42
2/26/2018,63.90999985,1330.699951,13652,2779.600098,6554.672852,15.80000019,3.198347559,4.25,1.42
2/27/2018,63.00999832,1315.5,13651,2744.280029,6598.925781,18.59000015,3.198347559,4.25,1.42
2/28/2018,61.63999939,1315.5,13694,2713.830078,6597.217773,19.85000038,3.198347559,4.25,1.42
3/1/2018,60.99000168,1302.900024,13756,2677.669922,6606.053223,22.46999931,3.198347559,4.25,1.51
3/2/2018,61.25,1321.099976,13741,2691.25,6582.315918,19.59000015,3.198347559,4.25,1.51
3/5/2018,62.56999969,1318.099976,13751,2720.939941,6550.592773,18.72999954,3.198347559,4.25,1.51
3/6/2018,62.59999847,1333.599976,13737,2728.120117,6500.11084,18.36000061,3.198347559,4.25,1.51
3/7/2018,61.15000153,1326,13759,2726.800049,6368.26709,17.76000023,3.198347559,4.25,1.51
3/8/2018,60.11999893,1319.900024,13745,2738.969971,6443.020996,16.54000092,3.198347559,4.25,1.51
3/9/2018,62.04000092,1322.400024,13786,2786.570068,6433.321777,14.64000034,3.198347559,4.25,1.51
3/12/2018,61.36000061,1319.400024,13772,2783.02002,6500.686035,15.77999973,3.198347559,4.25,1.51
3/13/2018,60.70999908,1325.900024,13755,2765.310059,6412.846191,16.35000038,3.198347559,4.25,1.51
3/14/2018,60.95999908,1324.400024,13740,2749.47998,6382.623047,17.22999954,3.198347559,4.25,1.51
3/15/2018,61.18999863,1316.800049,13725,2747.330078,6321.903809,16.59000015,3.198347559,4.25,1.51
3/16/2018,62.34000015,1311.300049,13758,2752.01001,6304.952148,15.80000019,3.198347559,4.25,1.51
3/19/2018,62.06000137,1316.800049,13748,2712.919922,6289.571777,19.02000046,3.198347559,4.25,1.51
3/20/2018,63.40000153,1311.099976,13771,2716.939941,6243.577148,18.20000076,3.198347559,4.25,1.51
3/21/2018,65.16999817,1320.699951,13743,2711.929932,6312.831055,17.86000061,3.198347559,4.25,1.51
3/22/2018,64.30000305,1326.599976,13705,2643.689941,6254.074219,23.34000015,3.198347559,4.25,1.51
3/23/2018,65.87999725,1349.300049,13754,2588.26001,6210.698242,24.87000084,3.198347559,4.25,1.51
3/26/2018,65.55000305,1354.400024,13762,2658.550049,6200.171875,21.03000069,3.198347559,4.25,1.51
3/27/2018,65.25,1341.300049,13718,2612.620117,6209.350098,22.5,3.198347559,4.25,1.51
3/28/2018,64.37999725,1324.199951,13740,2605,6140.836914,22.87000084,3.198347559,4.25,1.51
3/29/2018,64.94000244,1322.800049,13756,2640.870117,6188.986816,19.96999931,3.198347559,4.25,1.51
3/30/2018,64.94000244,1322.800049,13757,2640.870117,6188.986816,19.96999931,3.198347559,4.25,1.51
4/2/2018,63.00999832,1342.099976,13768,2581.879883,6240.570801,23.62000084,3.198347559,4.25,1.69
4/3/2018,63.50999832,1332.800049,13748,2614.449951,6229.013184,21.10000038,3.198347559,4.25,1.69
4/4/2018,63.36999893,1335.800049,13741,2644.689941,6157.096191,20.05999947,3.198347559,4.25,1.69
4/5/2018,63.54000092,1324.300049,13751,2662.840088,6183.227051,18.94000053,3.198347559,4.25,1.69
4/6/2018,62.06000137,1331.900024,13760,2604.469971,6175.051758,21.48999977,3.198347559,4.25,1.69
4/9/2018,63.41999817,1336.300049,13763,2613.159912,6246.130859,21.77000046,3.198347559,4.25,1.69
4/10/2018,65.51000214,1342,13768,2656.870117,6325.817871,20.46999931,3.198347559,4.25,1.69
4/11/2018,66.81999969,1356.5,13742.09961,2642.189941,6360.932129,20.23999977,3.198347559,4.25,1.69
4/12/2018,67.06999969,1338.400024,13753.5,2663.98999,6310.801758,18.48999977,3.198347559,4.25,1.69
4/13/2018,67.38999939,1344.800049,13767,2656.300049,6270.327148,17.40999985,3.198347559,4.25,1.69
4/16/2018,66.22000122,1347.5,13733,2677.840088,6286.748047,16.55999947,3.198347559,4.25,1.69
4/17/2018,66.51999664,1347.199951,13766,2706.389893,6285.762207,15.25,3.198347559,4.25,1.69
4/18/2018,68.47000122,1351.199951,13757,2708.639893,6320.004883,15.60000038,3.198347559,4.25,1.69
4/19/2018,68.29000092,1346.800049,13769,2693.129883,6355.900879,15.96000004,3.198347559,4.25,1.69
4/20/2018,68.37999725,1336.699951,13800,2670.139893,6337.694824,16.87999916,3.198347559,4.25,1.69
4/23/2018,68.63999939,1322.5,13899,2670.290039,6308.147949,16.34000015,3.198347559,4.25,1.69
4/24/2018,67.69999695,1331.400024,13961,2634.560059,6229.634766,18.02000046,3.198347559,4.25,1.69
4/25/2018,68.05000305,1321.199951,13872,2639.399902,6079.850098,17.84000015,3.198347559,4.25,1.69
4/26/2018,68.19000244,1316.300049,13919,2666.939941,5909.198242,16.23999977,3.198347559,4.25,1.69
4/27/2018,68.09999847,1320.300049,13879,2669.909912,5919.237793,15.40999985,3.198347559,4.25,1.69
4/30/2018,68.56999969,1316.199951,13870,2648.050049,5994.595215,15.93000031,3.198347559,4.25,1.69
5/1/2018,67.25,1303.800049,13901,2654.800049,5994.595215,15.48999977,3.198347559,4.25,1.7
5/2/2018,67.93000031,1302.599976,13982.2998,2635.669922,6012.237793,15.97000027,3.198347559,4.25,1.7
5/3/2018,68.43000031,1310.699951,14002.2998,2629.72998,5858.731934,15.89999962,3.198347559,4.25,1.7
5/4/2018,69.72000122,1312.699951,13931,2663.419922,5792.345215,14.77000046,3.198347559,4.25,1.7
5/7/2018,70.73000336,1312.199951,13933,2672.629883,5885.098145,14.75,3.198347559,4.25,1.7
5/8/2018,69.05999756,1312,14268.5,2671.919922,5774.71582,14.71000004,3.198347559,4.25,1.7
5/9/2018,71.13999939,1311.300049,14264.09961,2697.790039,5907.937988,13.42000008,3.198347559,4.25,1.7
5/10/2018,71.36000061,1320.800049,14073,2723.070068,5907.937988,13.22999954,3.198347559,4.25,1.7
5/11/2018,70.69999695,1319,14073,2727.719971,5956.832031,12.64999962,3.198347559,4.25,1.7
5/14/2018,70.95999908,1316.5,13943,2730.129883,5947.154785,12.93000031,3.198347559,4.25,1.7
5/15/2018,71.30999756,1288.900024,13963,2711.449951,5838.116211,14.63000011,3.198347559,4.25,1.7
5/16/2018,71.48999786,1290.199951,14030,2722.459961,5841.463867,13.42000008,3.198347559,4.25,1.7
5/17/2018,71.48999786,1288.199951,14149.2002,2720.129883,5815.919922,13.43000031,3.198347559,4.5,1.7
5/18/2018,71.27999878,1290.199951,14153.5,2712.969971,5783.310059,13.42000008,3.198347559,4.5,1.7
5/21/2018,72.23999786,1290.199951,14163,2733.01001,5733.854004,13.07999992,3.198347559,4.5,1.7
5/22/2018,72.12999725,1291.699951,14220,2724.439941,5751.119141,13.22000027,3.198347559,4.5,1.7
5/23/2018,71.83999634,1289.300049,14200.7998,2733.290039,5792.000977,12.57999992,3.198347559,4.5,1.7
5/24/2018,70.70999908,1303.699951,14169,2727.76001,5946.538086,12.52999973,3.198347559,4.5,1.7
5/25/2018,67.87999725,1303.300049,14124,2721.330078,5975.742188,13.22000027,3.198347559,4.5,1.7
5/28/2018,67.87999725,1303.300049,14078,2721.330078,6068.325195,13.22000027,3.198347559,4.5,1.7
5/29/2018,66.73000336,1298.699951,14010,2689.860107,6068.325195,17.02000046,3.198347559,4.5,1.7
5/30/2018,68.20999908,1301.5,14029,2724.01001,6011.055176,14.93999958,3.198347559,4.75,1.7
5/31/2018,67.04000092,1300.099976,13977,2705.27002,5983.586914,15.43000031,3.198347559,4.75,1.7
6/1/2018,65.80999756,1294.800049,13880,2734.620117,5983.586914,13.46000004,3.198347559,4.75,1.82
6/4/2018,64.75,1293.099976,13938,2746.870117,6014.818848,12.73999977,3.198347559,4.75,1.82
6/5/2018,65.51999664,1297.5,13860,2748.800049,6088.790039,12.39999962,3.198347559,4.75,1.82
6/6/2018,64.73000336,1297.099976,13870,2772.350098,6069.712891,11.64000034,3.198347559,4.75,1.82
6/7/2018,65.94999695,1298.699951,13822,2770.370117,6106.698242,12.13000011,3.198347559,4.75,1.82
6/8/2018,65.73999786,1298.099976,13863,2779.030029,5993.626953,12.18000031,3.198347559,4.75,1.82
6/11/2018,66.09999847,1298.900024,13866,2782,5993.626953,12.35000038,3.198347559,4.75,1.82
6/12/2018,66.36000061,1295.099976,13923,2786.850098,5993.626953,12.34000015,3.198347559,4.75,1.82
6/13/2018,66.63999939,1296.900024,13923,2775.629883,5993.626953,12.93999958,3.198347559,4.75,1.82
6/14/2018,66.88999939,1304,13923,2782.48999,5993.626953,12.11999989,3.198347559,4.75,1.82
6/15/2018,65.05999756,1274.599976,14121.40039,2779.659912,5993.626953,11.97999954,3.198347559,4.75,1.82
6/18/2018,65.84999847,1276.199951,13923,2773.75,5993.626953,12.31000042,3.198347559,4.75,1.82
6/19/2018,65.06999969,1275.599976,13923,2762.590088,5993.626953,13.35000038,3.198347559,4.75,1.82
6/20/2018,66.22000122,1271.199951,13923,2767.320068,5884.039063,12.78999996,3.198347559,4.75,1.82
6/21/2018,65.54000092,1267.199951,13923,2749.76001,5822.333008,14.64000034,3.198347559,4.75,1.82
6/22/2018,68.58000183,1267.400024,14088,2754.879883,5821.812012,13.77000046,3.198347559,4.75,1.82
6/25/2018,68.08000183,1265.599976,14073,2717.070068,5859.083008,17.32999992,3.198347559,4.75,1.82
6/26/2018,70.52999878,1256.599976,14148,2723.060059,5825.648926,15.92000008,3.198347559,4.75,1.82
6/27/2018,72.76000214,1252.800049,14188,2699.629883,5787.551758,17.90999985,3.198347559,4.75,1.82
6/28/2018,73.44999695,1247.800049,14235,2716.310059,5667.318848,16.85000038,3.198347559,4.75,1.82
6/29/2018,74.15000153,1251.300049,14350,2718.370117,5799.236816,16.09000015,3.198347559,5.25,1.82
7/2/2018,73.94000244,1239.800049,14317,2726.709961,5746.77002,15.60000038,3.198347559,5.25,1.91
7/3/2018,74.13999939,1251.599976,14347,2713.219971,5633.937012,16.13999939,3.198347559,5.25,1.91
7/4/2018,74.13999939,1251.599976,14353,2713.219971,5733.63916,16.13999939,3.198347559,5.25,1.91
7/5/2018,72.94000244,1257.300049,14400,2736.610107,5739.332031,14.97000027,3.198347559,5.25,1.91
7/6/2018,73.80000305,1254.300049,14378.7998,2759.820068,5694.912109,13.36999989,3.198347559,5.25,1.91
7/9/2018,73.84999847,1258.099976,14307,2784.169922,5807.375,12.68999958,3.198347559,5.25,1.91
7/10/2018,74.11000061,1253.800049,14311,2793.840088,5881.759766,12.64000034,3.198347559,5.25,1.91
7/11/2018,70.37999725,1242.800049,14375,2774.02002,5893.358887,13.63000011,3.198347559,5.25,1.91
7/12/2018,70.33000183,1245,14378,2798.290039,5907.87207,12.57999992,3.198347559,5.25,1.91
7/13/2018,71.01000214,1239.599976,14385,2801.310059,5944.074219,12.18000031,3.198347559,5.25,1.91
7/16/2018,68.05999756,1238.099976,14373,2798.429932,5905.158203,12.82999992,3.198347559,5.25,1.91
7/17/2018,68.08000183,1225.699951,14365.5,2809.550049,5861.507813,12.06000042,3.198347559,5.25,1.91
7/18/2018,68.76000214,1226.300049,14377,2815.620117,5890.730957,12.10000038,3.198347559,5.25,1.91
7/19/2018,69.45999908,1222.400024,14441,2804.48999,5871.077148,12.86999989,3.198347559,5.25,1.91
7/20/2018,70.45999908,1229.5,14468,2801.830078,5872.78418,12.85999966,3.198347559,5.25,1.91
7/23/2018,67.88999939,1224,14473,2806.97998,5915.795898,12.61999989,3.198347559,5.25,1.91
7/24/2018,68.51999664,1223.900024,14567.5,2820.399902,5931.841797,12.40999985,3.198347559,5.25,1.91
7/25/2018,69.30000305,1231.400024,14543.2998,2846.070068,5933.88916,12.28999996,3.198347559,5.25,1.91
7/26/2018,69.61000061,1225.300049,14465,2837.439941,5946.13623,12.14000034,3.198347559,5.25,1.91
7/27/2018,68.69000244,1222.599976,14525,2818.820068,5989.13623,13.02999973,3.198347559,5.25,1.91
7/30/2018,70.12999725,1221.300049,14411,2802.600098,6027.936035,14.26000023,3.198347559,5.25,1.91
7/31/2018,68.76000214,1223.699951,14403,2816.290039,5936.442871,12.82999992,3.198347559,5.25,1.91
8/1/2018,67.66000366,1217.900024,14409.2002,2813.360107,6033.418945,13.14999962,3.198347559,5.25,1.91
8/2/2018,68.95999908,1210.599976,14489,2827.219971,6011.723145,12.18999958,3.198347559,5.25,1.91
8/3/2018,68.48999786,1214.199951,14521,2840.350098,6007.538086,11.64000034,3.198347559,5.25,1.91
8/6/2018,69.01000214,1208.599976,14486,2850.399902,6101.130859,11.27000046,3.198347559,5.25,1.91
8/7/2018,69.16999817,1209.599976,14543.2998,2858.449951,6091.25,10.93000031,3.198347559,5.25,1.91
8/8/2018,66.94000244,1212.599976,14422,2857.699951,6094.829102,10.85000038,3.198347559,5.25,1.91
8/9/2018,66.80999756,1211.900024,14398,2853.580078,6065.255859,11.27000046,3.198347559,5.25,1.91
8/10/2018,67.62999725,1211.099976,14472,2833.280029,6077.172852,13.15999985,3.198347559,5.25,1.91
8/13/2018,67.19999695,1191.300049,14473,2821.929932,5861.246094,14.77999973,3.198347559,5.25,1.91
8/14/2018,67.04000092,1193,14594,2839.959961,5769.873047,13.31000042,3.198347559,5.25,1.91
8/15/2018,65.01000214,1177.5,14642,2818.370117,5816.589844,14.64000034,3.198347559,5.5,1.91
8/16/2018,65.45999908,1176.199951,14555.7998,2840.689941,5783.797852,13.44999981,3.198347559,5.5,1.91
8/17/2018,65.91000366,1176.5,14598.59961,2850.129883,5783.797852,12.64000034,3.198347559,5.5,1.91
8/20/2018,66.43000031,1186.800049,14572,2857.050049,5892.191895,12.48999977,3.198347559,5.5,1.91
8/21/2018,67.34999847,1192.599976,14562,2862.959961,5944.300781,12.85999966,3.198347559,5.5,1.91
8/22/2018,67.86000061,1196.300049,14570,2861.820068,5944.300781,12.25,3.198347559,5.5,1.91
8/23/2018,67.83000183,1187,14572,2856.97998,5982.984863,12.40999985,3.198347559,5.5,1.91
8/24/2018,68.72000122,1206.300049,14664,2874.689941,5968.75,11.98999977,3.198347559,5.5,1.91
8/27/2018,68.87000275,1209,14559,2896.73999,6025.967773,12.15999985,3.198347559,5.5,1.91
8/28/2018,68.52999878,1207.400024,14551,2897.52002,6042.649902,12.5,3.198347559,5.5,1.91
8/29/2018,69.51000214,1204.5,14653,2914.040039,6065.148926,12.25,3.198347559,5.5,1.91
8/30/2018,70.25,1197.699951,14618,2901.129883,6018.963867,13.52999973,3.198347559,5.5,1.91
8/31/2018,69.80000305,1200.300049,14751,2901.52002,6018.459961,12.85999966,3.198347559,5.5,1.91
9/3/2018,69.80000305,1200.300049,14723,2901.52002,5967.579102,12.85999966,3.198347559,5.5,1.95
9/4/2018,69.87000275,1192.699951,14832,2896.719971,5905.300781,13.15999985,3.198347559,5.5,1.95
9/5/2018,68.72000122,1194.900024,14930,2888.600098,5683.500977,13.90999985,3.198347559,5.5,1.95
9/6/2018,67.76999664,1197.900024,14979.90039,2878.050049,5776.095215,14.64999962,3.198347559,5.5,1.95
9/7/2018,67.75,1193.599976,14893,2871.679932,5851.464844,14.88000011,3.198347559,5.5,1.95
9/10/2018,67.54000092,1193,14813,2877.129883,5831.117188,14.15999985,3.198347559,5.5,1.95
9/11/2018,69.25,1195.400024,14844.5,2887.889893,5831.117188,13.22000027,3.198347559,5.5,1.95
9/12/2018,70.37000275,1204.699951,14837,2888.919922,5798.150879,13.14000034,3.198347559,5.5,1.95
9/13/2018,68.58999634,1202,14807,2904.179932,5858.273926,12.36999989,3.198347559,5.5,1.95
9/14/2018,68.98999786,1195,14740,2904.97998,5931.280762,12.06999969,3.198347559,5.5,1.95
9/17/2018,68.91000366,1199.699951,14807,2888.800049,5824.256836,13.68000031,3.198347559,5.5,1.95
9/18/2018,69.84999847,1196.800049,14907.09961,2904.310059,5811.790039,12.78999996,3.198347559,5.5,1.95
9/19/2018,71.12000275,1202.199951,14867,2907.949951,5873.597168,11.75,3.198347559,5.5,1.95
9/20/2018,70.80000305,1206.199951,14880,2930.75,5931.266113,11.80000019,3.198347559,5.5,1.95
9/21/2018,70.77999878,1196.199951,14832,2929.669922,5957.744141,11.68000031,3.198347559,5.5,1.95
9/24/2018,72.08000183,1199.300049,14812,2919.370117,5882.220215,12.19999981,3.198347559,5.5,1.95
9/25/2018,72.27999878,1200,14861,2915.560059,5874.298828,12.42000008,3.198347559,5.5,1.95
9/26/2018,71.56999969,1194,15021.5,2905.969971,5873.270996,12.89000034,3.198347559,5.5,1.95
9/27/2018,72.12000275,1182.300049,14985,2914,5929.21582,12.40999985,3.198347559,5.75,1.95
9/28/2018,73.25,1191.5,14918.7998,2913.97998,5976.553223,12.11999989,3.198347559,5.75,1.95
10/1/2018,75.30000305,1187.099976,14902,2924.590088,5944.601074,12,3.198347559,5.75,2.19
10/2/2018,75.23000336,1202.400024,15053.2998,2923.429932,5875.619141,12.05000019,3.198347559,5.75,2.19
10/3/2018,76.41000366,1198.300049,15038,2925.51001,5867.736816,11.60999966,3.198347559,5.75,2.19
10/4/2018,74.33000183,1197.199951,15139.2002,2901.610107,5756.619141,14.22000027,3.198347559,5.75,2.19
10/5/2018,74.33999634,1201.199951,15408.90039,2885.570068,5731.935059,14.81999969,3.198347559,5.75,2.19
10/8/2018,74.29000092,1184.400024,15173,2884.429932,5761.073242,15.68999958,3.198347559,5.75,2.19
10/9/2018,74.95999908,1187.199951,15400,2880.340088,5796.790039,15.94999981,3.198347559,5.75,2.19
10/10/2018,73.16999817,1189.300049,15223,2785.679932,5820.667969,22.95999908,3.198347559,5.75,2.19
10/11/2018,70.97000122,1223.5,15196,2728.370117,5702.821777,24.97999954,3.198347559,5.75,2.19
10/12/2018,71.33999634,1218.099976,15299.2002,2767.129883,5756.490234,21.30999947,3.198347559,5.75,2.19
10/15/2018,71.77999878,1226.400024,15198,2750.790039,5727.255859,21.29999924,3.198347559,5.75,2.19
10/16/2018,71.91999817,1227.300049,15193.7998,2809.919922,5800.816895,17.62000084,3.198347559,5.75,2.19
10/17/2018,69.75,1223.699951,15193,2809.209961,5868.620117,17.39999962,3.198347559,5.75,2.19
10/18/2018,68.65000153,1226.5,15264.2998,2768.780029,5845.242188,20.05999947,3.198347559,5.75,2.19
10/19/2018,69.12000275,1225.300049,15328.5,2767.780029,5837.291016,19.88999939,3.198347559,5.75,2.19
10/22/2018,69.16999817,1221.199951,15181,2755.879883,5840.435059,19.63999939,3.198347559,5.75,2.19
10/23/2018,66.43000031,1233.400024,15264.7002,2740.689941,5797.891113,20.70999908,3.198347559,5.75,2.19
10/24/2018,66.81999969,1227.800049,15183,2656.100098,5709.416992,25.22999954,3.198347559,5.75,2.19
10/25/2018,67.33000183,1229.099976,15269.5,2705.570068,5754.964844,24.21999931,3.198347559,5.75,2.19
10/26/2018,67.58999634,1232.5,15257.2998,2658.689941,5784.920898,24.15999985,3.198347559,5.75,2.19
10/29/2018,67.04000092,1224.5,15210,2641.25,5754.606934,24.70000076,3.198347559,5.75,2.19
10/30/2018,66.18000031,1222.599976,15297.7998,2682.629883,5789.100098,23.35000038,3.198347559,5.75,2.19
10/31/2018,65.30999756,1212.300049,15273.09961,2711.73999,5831.649902,21.22999954,3.198347559,5.75,2.19
11/1/2018,63.68999863,1236,15196,2740.370117,5835.919922,19.34000015,3.198347559,5.75,2.2
11/2/2018,63.13999939,1230.900024,15068.7002,2723.060059,5906.291992,19.51000023,3.198347559,5.75,2.2
11/5/2018,63.09999847,1229.800049,14946,2738.310059,5920.594238,19.95999908,3.198347559,5.75,2.2
11/6/2018,62.20999908,1223.800049,14921.59961,2755.449951,5923.930176,19.90999985,3.198347559,5.75,2.2
11/7/2018,61.66999817,1226.199951,14830,2813.889893,5939.88623,16.36000061,3.198347559,5.75,2.2
11/8/2018,60.66999817,1222.900024,14598.90039,2806.830078,5976.806152,16.71999931,3.198347559,5.75,2.2
11/9/2018,60.18999863,1206.400024,14720,2781.01001,5874.153809,17.36000061,3.198347559,5.75,2.2
11/12/2018,59.93000031,1201.300049,14678,2726.219971,5777.053223,20.45000076,3.198347559,5.75,2.2
11/13/2018,55.68999863,1199.199951,14808,2722.179932,5835.198242,20.02000046,3.198347559,5.75,2.2
11/14/2018,56.25,1207.900024,14794.2998,2701.580078,5858.292969,21.25,3.198347559,5.75,2.2
11/15/2018,56.45999908,1212.800049,14813.2998,2730.199951,5955.73584,19.97999954,3.198347559,6,2.2
11/16/2018,56.45999908,1220.800049,14562.2002,2736.27002,6012.350098,18.13999939,3.198347559,6,2.2
11/19/2018,56.75999832,1223.099976,14605,2690.72998,6005.296875,20.10000038,3.198347559,6,2.2
11/20/2018,53.43000031,1219,14652.7002,2641.889893,6005.296875,22.47999954,3.198347559,6,2.2
11/21/2018,54.63000107,1225.800049,14664.2998,2649.929932,5948.051758,20.79999924,3.198347559,6,2.2
11/22/2018,54.63000107,1225.800049,14630,2649.929932,5990.810059,20.79999924,3.198347559,6,2.2
11/23/2018,50.41999817,1221,14600,2632.560059,6006.202148,21.52000046,3.198347559,6,2.2
11/26/2018,51.63000107,1220.199951,14533,2673.449951,6022.777832,18.89999962,3.198347559,6,2.2
11/27/2018,51.56000137,1211.199951,14526.90039,2682.169922,6013.588867,19.02000046,3.198347559,6,2.2
11/28/2018,50.29000092,1221.400024,14575.5,2743.790039,5991.246094,18.48999977,3.198347559,6,2.2
11/29/2018,51.45000076,1224.099976,14459.7998,2737.800049,6107.167969,18.79000092,3.198347559,6,2.2
11/30/2018,50.93000031,1220.199951,14356,2760.169922,6056.124023,18.06999969,3.198347559,6,2.2
12/3/2018,52.95000076,1233.900024,14296,2790.370117,6118.319824,16.44000053,3.198347559,6,2.27
12/4/2018,53.25,1241.099976,14339,2700.060059,6152.859863,20.73999977,3.198347559,6,2.27
12/5/2018,53.25,1241.099976,14448.59961,2700.060059,6133.120117,20.73999977,3.198347559,6,2.27
12/6/2018,51.49000168,1238.099976,14431.59961,2695.949951,6115.493164,21.19000053,3.198347559,6,2.27
12/7/2018,52.61000061,1246.800049,14528,2633.080078,6126.355957,23.22999954,3.198347559,6,2.27
12/10/2018,51,1243.699951,14463,2637.719971,6111.359863,22.63999939,3.198347559,6,2.27
12/11/2018,51.65000153,1241.900024,14548,2636.780029,6076.586914,21.76000023,3.198347559,6,2.27
12/12/2018,51.15000153,1244.400024,14637.40039,2651.070068,6115.577148,21.45999908,3.198347559,6,2.27
12/13/2018,52.58000183,1242.699951,14579.7998,2650.540039,6177.720215,20.64999962,3.198347559,6,2.27
12/14/2018,51.20000076,1237,14550,2599.949951,6169.842773,21.62999916,3.198347559,6,2.27
12/17/2018,49.88000107,1247.400024,14578,2545.939941,6089.305176,24.52000046,3.198347559,6,2.27
12/18/2018,46.24000168,1249.199951,14588.7002,2546.159912,6081.867188,25.57999992,3.198347559,6,2.27
12/19/2018,47.20000076,1252.099976,14490,2506.959961,6176.094238,25.57999992,3.198347559,6,2.27
12/20/2018,45.88000107,1263.599976,14493,2467.419922,6147.875977,28.37999916,3.198347559,6,2.27
12/21/2018,45.59000015,1253.800049,14534.7998,2416.620117,6163.596191,30.11000061,3.198347559,6,2.27
12/24/2018,42.52999878,1267.5,14548,2351.100098,6163.596191,36.06999969,3.198347559,6,2.27
12/25/2018,42.52999878,1267.5,14548,2351.100098,6163.596191,36.06999969,3.198347559,6,2.27
